FFL_num	FFL_XYZ	ave	reg	XY	XZ	YZ
000100110: 4026 180 277	YJL116C YCR084C YIL036W	61.816	+|-|-	37.974	66.924	80.55
000100110: 4026 180 49	YJL116C YCR084C YNL216W	65.6163333333	+|-|-	84.077	32.222	80.55
000100110: 4026 49 31	YJL116C YNL216W YBR049C	73.658	binding enriched|-|-	94.046	94.706	32.222
000100110: 4026 1 180	YJL116C YLR403W YCR084C	114.343666667	binding enriched|-|?	128.628	80.55	133.853
000100110: 4026 1 31	YJL116C YLR403W YBR049C	115.673	binding enriched|-|?	118.46	94.706	133.853
000100110: 4028 23 1	YOR042W YOR110W YLR403W	116.378333333	-|?|binding enriched	151.741	158.214	39.18
000100110: 4029 248 10	YIL143C YJR127C YIL101C	28.0186666667	binding enriched|binding enriched|binding enriched	23.87	22.868	37.318
000100110: 4031 70 77	YPL264C YNL330C YMR037C	87.5573333333	binding enriched|binding enriched|binding enriched	106.891	68.7	87.081
000100110: 4031 70 44	YPL264C YNL330C YDR259C	70.0066666667	binding enriched|binding enriched|binding enriched	63.684	59.255	87.081
000100110: 4031 44 10	YPL264C YDR259C YIL101C	71.275	binding enriched|binding enriched|binding enriched	88.913	65.657	59.255
000100110: 4031 10 77	YPL264C YIL101C YMR037C	66.5266666667	binding enriched|binding enriched|binding enriched	65.223	68.7	65.657
000100110: 4031 10 1	YPL264C YIL101C YLR403W	94.9036666667	+|?|binding enriched	117.219	101.835	65.657
000100110: 4032 23 81	YML001W YOR110W YJL127C	82.5646666667	?|+|binding enriched	64.848	85.51	97.336
000100110: 4034 1 180	YHL046C YLR403W YCR084C	104.522666667	binding enriched|-|?	128.628	29.921	155.019
000100110: 4035 31 18	YAL029C YBR049C YPL254W	83.669	binding enriched|binding enriched|binding enriched	51.709	113.164	86.134
000100110: 4036 387 59	YPR151C YGR116W YPR086W	72.7273333333	binding enriched|binding enriched|binding enriched	81.974	28.499	107.709
000100110: 4036 10 59	YPR151C YIL101C YPR086W	58.07	binding enriched|binding enriched|binding enriched	61.746	28.499	83.965
000100110: 4037 252 31	YGR266W YDR146C YBR049C	82.7916666667	binding enriched|binding enriched|binding enriched	82.008	72.988	93.379
000100110: 4038 23 1	YOR157C YOR110W YLR403W	109.146666667	-|?|binding enriched	151.741	147.947	27.752
000100110: 4038 10 1	YOR157C YIL101C YLR403W	117.885	+|?|binding enriched	117.219	147.947	88.489
000100110: 4039 1499 46	YBR093C YJL110C YLR176C	100.816333333	binding enriched|binding enriched|-	122.663	97.555	82.231
000100110: 4039 1499 1	YBR093C YJL110C YLR403W	105.853	+|+|-	127.714	107.614	82.231
000100110: 4039 706 104	YBR093C YJR060W YKR099W	81.2276666667	-|-|+	63.872	79.717	100.094
000100110: 4039 339 46	YBR093C YNL199C YLR176C	104.774666667	binding enriched|binding enriched|-	134.617	97.555	82.152
000100110: 4039 175 1	YBR093C YGL073W YLR403W	88.4516666667	?|+|+	99.523	107.614	58.218
000100110: 4039 143 49	YBR093C YDR392W YNL216W	86.5633333333	binding enriched|+|+	70.975	89.295	99.42
000100110: 4039 83 339	YBR093C YPL075W YNL199C	69.3783333333	+|-|+	83.386	82.152	42.597
000100110: 4039 83 143	YBR093C YPL075W YDR392W	80.405	binding enriched|+|+	99.198	99.42	42.597
000100110: 4039 83 1	YBR093C YPL075W YLR403W	97.931	?|+|+	143.582	107.614	42.597
000100110: 4039 44 81	YBR093C YDR259C YJL127C	97.8463333333	?|?|binding enriched	111.077	95.382	87.08
000100110: 4039 44 49	YBR093C YDR259C YNL216W	84.0683333333	binding enriched|+|binding enriched	75.83	89.295	87.08
000100110: 4039 25 44	YBR093C YOL148C YDR259C	101.885333333	binding enriched|binding enriched|+	103.836	87.08	114.74
000100110: 4040 44 81	YCR046C YDR259C YJL127C	98.3503333333	?|?|binding enriched	111.077	85.047	98.927
000100110: 4043 83 33	YMR146C YPL075W YGR252W	70.8446666667	binding enriched|binding enriched|+	91.427	86.225	34.882
000100110: 4043 83 1	YMR146C YPL075W YLR403W	103.734333333	?|+|+	143.582	132.739	34.882
000100110: 4043 1 31	YMR146C YLR403W YBR049C	104.85	binding enriched|binding enriched|+	118.46	63.351	132.739
000100110: 4044 90 40	YLR070C YER040W YDL005C	55.6093333333	binding enriched|binding enriched|binding enriched	57.821	68.736	40.271
000100110: 4044 90 10	YLR070C YER040W YIL101C	33.116	binding enriched|binding enriched|binding enriched	24.196	34.881	40.271
000100110: 4044 81 40	YLR070C YJL127C YDL005C	71.61	binding enriched|binding enriched|?	82.494	68.736	63.6
000100110: 4046 23 81	YDR429C YOR110W YJL127C	77.1593333333	?|+|binding enriched	64.848	101.666	64.964
000100110: 4046 23 1	YDR429C YOR110W YLR403W	109.886666667	-|?|binding enriched	151.741	112.955	64.964
000100110: 4047 10 1	YFL003C YIL101C YLR403W	121.072	+|?|binding enriched	117.219	180.141	65.856
000100110: 4051 44 10	YDL121C YDR259C YIL101C	69.3793333333	binding enriched|binding enriched|binding enriched	88.913	73.071	46.154
000100110: 4051 10 1	YDL121C YIL101C YLR403W	114.221	+|-|binding enriched	117.219	152.373	73.071
000100110: 4051 1 180	YDL121C YLR403W YCR084C	123.123	binding enriched|binding enriched|-	128.628	88.368	152.373
000100110: 4054 1 31	YDL208W YLR403W YBR049C	109.546333333	binding enriched|binding enriched|?	118.46	85.434	124.745
000100110: 4056 31 38	YOR171C YBR049C YBR112C	82.481	binding enriched|binding enriched|binding enriched	23.365	111.289	112.789
000100110: 4060 116 29	YOR056C YNL236W YDL170W	47.079	binding enriched|binding enriched|+	53.412	53.32	34.505
000100110: 4062 29 1	YOR233W YDL170W YLR403W	111.853	?|?|binding enriched	153.574	125.651	56.334
000100110: 4064 44 10	YDL143W YDR259C YIL101C	67.3816666667	binding enriched|binding enriched|binding enriched	88.913	70.15	43.082
000100110: 4064 10 75	YDL143W YIL101C YIL131C	55.986	binding enriched|binding enriched|binding enriched	15.768	82.04	70.15
000100110: 4069 355 40	YBR117C YJL056C YDL005C	90.536	binding enriched|binding enriched|+	69.852	90.958	110.798
000100110: 4069 81 40	YBR117C YJL127C YDL005C	91.739	binding enriched|binding enriched|?	82.494	90.958	101.765
000100110: 4069 49 97	YBR117C YNL216W YOR174W	76.311	binding enriched|binding enriched|binding enriched	33.924	102.005	93.004
000100110: 4069 8 355	YBR117C YDR253C YJL056C	96.4166666667	?|+|bound	104.058	110.798	74.394
000100110: 4070 31 143	YNL124W YBR049C YDR392W	90.7676666667	binding enriched|binding enriched|binding enriched	110.633	73.357	88.313
000100110: 4071 156 40	YIL108W YDR207C YDL005C	89.895	binding enriched|binding enriched|-	110.681	62.398	96.606
000100110: 4072 55 1	YLR421C YER159C YLR403W	66.8953333333	?|-|binding enriched	90.858	13.402	96.426
000100110: 4073 44 49	YPL199C YDR259C YNL216W	64.0486666667	binding enriched|+|binding enriched	75.83	76.612	39.704
000100110: 4073 44 10	YPL199C YDR259C YIL101C	64.6376666667	binding enriched|binding enriched|binding enriched	88.913	65.296	39.704
000100110: 4073 10 156	YPL199C YIL101C YDR207C	62.101	-|binding enriched|binding enriched	85.653	35.354	65.296
000100110: 4073 10 1	YPL199C YIL101C YLR403W	97.524	+|?|binding enriched	117.219	110.057	65.296
000100110: 4074 83 10	YOL088C YPL075W YIL101C	65.769	binding enriched|binding enriched|+	67.302	45.692	84.313
000100110: 4075 10 59	YJR056C YIL101C YPR086W	69.592	binding enriched|binding enriched|binding enriched	61.746	87.403	59.627
000100110: 4075 10 1	YJR056C YIL101C YLR403W	112.850666667	+|?|binding enriched	117.219	161.706	59.627
000100110: 4076 59 97	YML054C-A YPR086W YOR174W	73.209	binding enriched|binding enriched|binding enriched	80.566	109.275	29.786
000100110: 4081 164 81	YJL205C YOR028C YJL127C	56.9283333333	?|?|binding enriched	59.08	37.819	73.886
000100110: 4081 164 1	YJL205C YOR028C YLR403W	120.487666667	-|-|binding enriched	166.624	120.953	73.886
000100110: 4082 248 33	YFL017W-A YJR127C YGR252W	78.5023333333	binding enriched|binding enriched|binding enriched	63.011	111.78	60.716
000100110: 4083 173 40	YOR067C YML007W YDL005C	54.5376666667	binding enriched|binding enriched|+	13.486	69.495	80.632
000100110: 4083 173 1	YOR067C YML007W YLR403W	137.107666667	?|-|+	173.848	156.843	80.632
000100110: 4084 44 81	YOR350C YDR259C YJL127C	88.039	?|?|binding enriched	111.077	64.916	88.124
000100110: 4085 213 1	YNL064C YGL071W YLR403W	90.4556666667	?|?|+	100.553	127.627	43.187
000100110: 4085 175 1	YNL064C YGL073W YLR403W	90.1543333333	?|?|+	99.523	127.627	43.313
000100110: 4087 248 10	YOR114W YJR127C YIL101C	47.4213333333	binding enriched|binding enriched|binding enriched	23.87	71.013	47.381
000100110: 4089 44 53	YPL052W YDR259C YNL103W	104.395666667	?|?|binding enriched	95.715	119.281	98.191
000100110: 4090 156 75	YGR131W YDR207C YIL131C	67.8863333333	binding enriched|binding enriched|binding enriched	94.409	28.667	80.583
000100110: 4090 156 40	YGR131W YDR207C YDL005C	93.9433333333	binding enriched|binding enriched|binding enriched	110.681	90.566	80.583
000100110: 4090 10 156	YGR131W YIL101C YDR207C	67.1913333333	-|binding enriched|binding enriched	85.653	80.583	35.338
000100110: 4090 10 75	YGR131W YIL101C YIL131C	26.591	binding enriched|binding enriched|binding enriched	15.768	28.667	35.338
000100110: 4095 25 31	YDR412W YOL148C YBR049C	107.724	binding enriched|binding enriched|+	117.416	111.996	93.76
000100110: 4095 10 1	YDR412W YIL101C YLR403W	106.832333333	+|?|binding enriched	117.219	110.989	92.289
000100110: 4095 1 31	YDR412W YLR403W YBR049C	113.815	binding enriched|binding enriched|?	118.46	111.996	110.989
000100110: 4096 23 1	YPL180W YOR110W YLR403W	111.956666667	-|?|binding enriched	151.741	107.951	76.178
000100110: 4096 10 1	YPL180W YIL101C YLR403W	89.75	+|?|binding enriched	117.219	107.951	44.08
000100110: 4099 173 40	YOR176W YML007W YDL005C	78.974	binding enriched|binding enriched|+	13.486	107.354	116.082
000100110: 4099 23 173	YOR176W YOR110W YML007W	81.8843333333	binding enriched|+|binding enriched	100.486	116.082	29.085
000100110: 4100 156 75	YDL181W YDR207C YIL131C	69.386	binding enriched|binding enriched|binding enriched	94.409	79.625	34.124
000100110: 4100 44 10	YDL181W YDR259C YIL101C	64.7313333333	binding enriched|binding enriched|binding enriched	88.913	69.744	35.537
000100110: 4100 10 156	YDL181W YIL101C YDR207C	63.1736666667	-|binding enriched|binding enriched	85.653	34.124	69.744
000100110: 4100 10 75	YDL181W YIL101C YIL131C	55.0456666667	binding enriched|binding enriched|binding enriched	15.768	79.625	69.744
000100110: 4100 10 59	YDL181W YIL101C YPR086W	61.7403333333	binding enriched|binding enriched|binding enriched	61.746	53.731	69.744
000100110: 4102 355 59	YBL049W YJL056C YPR086W	84.489	binding enriched|binding enriched|+	91.846	71.461	90.16
000100110: 4102 53 3	YBL049W YNL103W YDR423C	93.3083333333	-|-|?	80.971	109.44	89.514
000100110: 4102 44 81	YBL049W YDR259C YJL127C	100.830666667	?|?|binding enriched	111.077	81.646	109.769
000100110: 4102 44 53	YBL049W YDR259C YNL103W	98.3326666667	?|?|binding enriched	95.715	89.514	109.769
000100110: 4102 8 355	YBL049W YDR253C YJL056C	98.42	?|+|bound	104.058	90.16	101.042
000100110: 4105 44 10	YJL162C YDR259C YIL101C	82.383	binding enriched|binding enriched|binding enriched	88.913	55.797	102.439
000100110: 4106 180 277	YPR137C-B YCR084C YIL036W	70.3146666667	+|+|+	37.974	100.339	72.631
000100110: 4106 141 25	YPR137C-B YBR083W YOL148C	90.164	+|+|+	99.129	105.708	65.655
000100110: 4106 141 18	YPR137C-B YBR083W YPL254W	56.2593333333	+|+|+	41.193	61.93	65.655
000100110: 4107 31 59	YAL031C YBR049C YPR086W	73.9356666667	binding enriched|binding enriched|binding enriched	57.992	74.571	89.244
000100110: 4107 29 31	YAL031C YDL170W YBR049C	96.814	binding enriched|binding enriched|binding enriched	107.714	89.244	93.484
000100110: 4107 29 1	YAL031C YDL170W YLR403W	142.909666667	?|?|binding enriched	153.574	181.671	93.484
000100110: 4107 1 31	YAL031C YLR403W YBR049C	129.791666667	binding enriched|binding enriched|?	118.46	89.244	181.671
000100110: 4110 31 59	YKR011C YBR049C YPR086W	63.6823333333	binding enriched|binding enriched|binding enriched	57.992	58.609	74.446
000100110: 4112 59 97	YHR198C YPR086W YOR174W	80.709	binding enriched|binding enriched|binding enriched	80.566	97.561	64.0
000100110: 4115 3 1	YER094C YDR423C YLR403W	93.7813333333	?|?|-	109.627	104.932	66.785
000100110: 4115 1 31	YER094C YLR403W YBR049C	95.3723333333	binding enriched|binding enriched|?	118.46	62.725	104.932
000100110: 4120 248 156	YHR153C YJR127C YDR207C	75.0836666667	binding enriched|binding enriched|binding enriched	74.237	84.623	66.391
000100110: 4120 248 31	YHR153C YJR127C YBR049C	47.396	binding enriched|binding enriched|binding enriched	67.944	7.853	66.391
000100110: 4120 137 156	YHR153C YIR018W YDR207C	96.1376666667	binding enriched|binding enriched|binding enriched	127.028	84.623	76.762
000100110: 4120 137 31	YHR153C YIR018W YBR049C	52.5763333333	binding enriched|binding enriched|binding enriched	73.114	7.853	76.762
000100110: 4121 137 143	YNL087W YIR018W YDR392W	111.638	binding enriched|binding enriched|binding enriched	143.08	103.981	87.853
000100110: 4126 10 33	YHL006C YIL101C YGR252W	81.8936666667	binding enriched|binding enriched|binding enriched	55.78	120.151	69.75
000100110: 4127 311 143	YMR284W YDR123C YDR392W	54.987	binding enriched|binding enriched|binding enriched	60.336	52.662	51.963
000100110: 4127 311 46	YMR284W YDR123C YLR176C	99.3406666667	binding enriched|binding enriched|binding enriched	148.795	97.264	51.963
000100110: 4127 173 143	YMR284W YML007W YDR392W	96.0413333333	binding enriched|binding enriched|binding enriched	135.962	52.662	99.5
000100110: 4127 173 46	YMR284W YML007W YLR176C	119.339	binding enriched|binding enriched|binding enriched	161.253	97.264	99.5
000100110: 4127 23 173	YMR284W YOR110W YML007W	91.9936666667	binding enriched|binding enriched|binding enriched	100.486	99.5	75.995
000100110: 4128 20 44	YML041C YPR104C YDR259C	61.9923333333	binding enriched|binding enriched|binding enriched	65.067	90.234	30.676
000100110: 4129 173 40	YDL123W YML007W YDL005C	64.762	binding enriched|binding enriched|binding enriched	13.486	87.182	93.618
000100110: 4130 23 81	YDR446W YOR110W YJL127C	72.371	?|?|binding enriched	64.848	92.369	59.896
000100110: 4131 44 10	YAL064W YDR259C YIL101C	88.3093333333	binding enriched|binding enriched|binding enriched	88.913	63.088	112.927
000100110: 4138 355 10	YJR010C-A YJL056C YIL101C	51.8913333333	binding enriched|binding enriched|binding enriched	54.892	64.235	36.547
000100110: 4138 44 81	YJR010C-A YDR259C YJL127C	98.2026666667	?|?|binding enriched	111.077	58.347	125.184
000100110: 4138 44 10	YJR010C-A YDR259C YIL101C	92.7773333333	binding enriched|binding enriched|binding enriched	88.913	64.235	125.184
000100110: 4138 20 44	YJR010C-A YPR104C YDR259C	96.019	binding enriched|binding enriched|binding enriched	65.067	125.184	97.806
000100110: 4141 46 170	YMR247W-A YLR176C YPR133C	108.529333333	binding enriched|binding enriched|binding enriched	158.074	65.52	101.994
000100110: 4144 173 10	YDR186C YML007W YIL101C	86.8566666667	binding enriched|binding enriched|binding enriched	63.256	86.711	110.603
000100110: 4144 164 44	YDR186C YOR028C YDR259C	68.7503333333	binding enriched|binding enriched|binding enriched	95.821	18.854	91.576
000100110: 4144 44 49	YDR186C YDR259C YNL216W	58.527	binding enriched|binding enriched|binding enriched	75.83	80.897	18.854
000100110: 4144 44 10	YDR186C YDR259C YIL101C	64.826	binding enriched|binding enriched|binding enriched	88.913	86.711	18.854
000100110: 4144 20 44	YDR186C YPR104C YDR259C	44.1866666667	binding enriched|binding enriched|binding enriched	65.067	18.854	48.639
000100110: 4146 175 218	YOR375C YGL073W YDR463W	67.576	binding enriched|+|-	98.319	40.622	63.787
000100110: 4146 175 23	YOR375C YGL073W YOR110W	74.7213333333	binding enriched|binding enriched|-	94.158	66.219	63.787
000100110: 4146 112 86	YOR375C YEL009C YLR223C	124.179333333	bound|bound|?	160.878	97.515	114.145
000100110: 4146 86 218	YOR375C YLR223C YDR463W	87.1766666667	binding enriched|+|bound	123.393	40.622	97.515
000100110: 4148 90 44	YCL066W YER040W YDR259C	96.2723333333	binding enriched|binding enriched|+	105.949	121.389	61.479
000100110: 4148 90 23	YCL066W YER040W YOR110W	82.0713333333	binding enriched|binding enriched|+	70.401	114.334	61.479
000100110: 4148 44 81	YCL066W YDR259C YJL127C	107.575666667	?|?|binding enriched	111.077	90.261	121.389
000100110: 4148 23 81	YCL066W YOR110W YJL127C	89.8143333333	?|?|binding enriched	64.848	90.261	114.334
000100110: 4153 156 97	YNL304W YDR207C YOR174W	48.5633333333	binding enriched|binding enriched|binding enriched	58.534	14.918	72.238
000100110: 4153 156 75	YNL304W YDR207C YIL131C	81.9733333333	binding enriched|binding enriched|binding enriched	94.409	79.273	72.238
000100110: 4153 44 10	YNL304W YDR259C YIL101C	77.546	binding enriched|binding enriched|binding enriched	88.913	75.598	68.127
000100110: 4153 10 156	YNL304W YIL101C YDR207C	77.8296666667	-|binding enriched|binding enriched	85.653	72.238	75.598
000100110: 4153 10 75	YNL304W YIL101C YIL131C	56.8796666667	binding enriched|binding enriched|binding enriched	15.768	79.273	75.598
000100110: 4154 143 10	YDR516C YDR392W YIL101C	62.9416666667	binding enriched|binding enriched|binding enriched	93.386	84.541	10.898
000100110: 4154 10 218	YDR516C YIL101C YDR463W	60.7413333333	binding enriched|-|binding enriched	84.72	12.963	84.541
000100110: 4154 10 77	YDR516C YIL101C YMR037C	79.3253333333	binding enriched|binding enriched|binding enriched	65.223	88.212	84.541
000100110: 4154 10 33	YDR516C YIL101C YGR252W	70.988	binding enriched|binding enriched|binding enriched	55.78	72.643	84.541
000100110: 4155 44 10	YKR068C YDR259C YIL101C	84.01	binding enriched|binding enriched|binding enriched	88.913	76.67	86.447
000100110: 4155 10 1	YKR068C YIL101C YLR403W	124.647666667	+|-|binding enriched	117.219	180.054	76.67
000100110: 4158 44 81	YER060W YDR259C YJL127C	80.1063333333	?|?|binding enriched	111.077	21.45	107.792
000100110: 4161 10 77	YML050W YIL101C YMR037C	53.4663333333	binding enriched|binding enriched|binding enriched	65.223	24.46	70.716
000100110: 4161 10 33	YML050W YIL101C YGR252W	76.7556666667	binding enriched|binding enriched|binding enriched	55.78	103.771	70.716
000100110: 4162 143 75	YLR206W YDR392W YIL131C	108.759666667	binding enriched|binding enriched|binding enriched	98.032	98.583	129.664
000100110: 4162 59 97	YLR206W YPR086W YOR174W	120.385333333	binding enriched|binding enriched|binding enriched	80.566	141.378	139.212
000100110: 4162 31 143	YLR206W YBR049C YDR392W	113.697	binding enriched|binding enriched|binding enriched	110.633	129.664	100.794
