type	id1	id2	distance
inter	YPL254W	YPL257W-B	4.671
others	YDR448W	YKL032C	105.214
inter	YDR392W	YOR034C	95.674
inter	YOR174W	YHR107C	97.990
others	YEL009C	YJL152W	87.099
inter	YCR084C	YDL231C	79.524
inter	YGR252W	YIL076W	57.394
inter	YLR403W	YJR103W	133.610
others	YOR363C	YGR138C	52.811
inter	YDR463W	YGR271W	77.534
inter	YIL101C	YGL064C	30.902
inter	YML007W	YBL100W-C	79.786
inter	YGR252W	YML091C	86.305
outhub	YIL101C	YDR392W	93.386
inter	YDL005C	YKR011C	13.556
inter	YOR110W	YMR023C	73.712
inter	YIL131C	YHR214C-D	75.690
inter	YIL131C	YKR067W	92.912
inter	YDL170W	YMR016C	80.438
inter	YJL127C	YDR114C	110.788
inter	YJL127C	snR44	140.538
inter	YOR110W	YBR138C	111.393
inter	YML007W	YIL064W	71.082
inter	YPL075W	YLR464W	141.182
inter	YCR084C	YOR161C	114.344
inter	YDR259C	YGL257C	77.407
inter	YLR403W	YLR100W	104.729
others	YER111C	YHL048W	84.964
inter	YML007W	YKR031C	39.770
inter	YJL127C	YBL107C	76.625
others	YER111C	YNL300W	63.252
others	YFR034C	YNL300W	102.909
inter	YLR176C	YNR035C	152.396
others	YMR070W	YIL082W	69.470
inter	YML007W	YBR114W	87.372
inter	YIL036W	YMR050C	94.078
inter	YLR403W	YJL136C	119.670
inter	YIL131C	YDL066W	79.061
inter	YER159C	YOR347C	37.500
inter	YPL075W	YFR044C	69.847
others	YNL257C	YDR316W-A	85.147
inter	YJL127C	YJR096W	32.146
inter	YDR392W	YOR062C	85.437
inter	YGR252W	YGR213C	13.264
others	YKL032C	YGL066W	99.358
others	YCR081W	YER150W	72.967
inter	YML007W	YER092W	86.010
inter	YIL131C	YGR183C	46.419
others	YMR182C	YPL014W	84.090
inter	YLR403W	YLR002C	172.525
inter	YBR049C	YOL086C	85.427
inter	YPR086W	YLR168C	139.371
inter	YIR018W	YJR062C	68.186
inter	YDR207C	YLR035C-A	124.269
others	YDR310C	YLR231C	123.093
others	YDR443C	YJL076W	92.813
inter	YJL127C	YGL253W	57.798
inter	YNL216W	YIL158W	70.982
others	YEL009C	YOR287C	116.742
inter	YLR403W	YNL312W	126.413
others	YBR279W	YFL010C	123.749
inter	YPR086W	YOR043W	61.600
others	YOR344C	YEL024W	121.447
others	YNL068C	YPL241C	96.872
inter	YIL101C	YGL107C	43.952
inter	YPL075W	YOL104C	96.294
inter	YOR110W	YOL002C	82.453
others	YMR037C	YDL125C	52.201
others	YPR104C	YIL133C	85.227
others	YDR310C	YGR052W	124.996
inter	YIR018W	YPR156C	107.420
others	YDR362C	YJR043C	117.297
inter	YLR403W	YKL042W	179.464
inter	YIL101C	YNL333W	72.615
inter	YOR110W	YKL180W	21.781
inter	YDR259C	YNL008C	134.493
inter	YDR259C	YCR100C	114.464
inter	YPL075W	YHR025W	39.175
inter	YIL101C	YOL025W	53.305
inter	YDR259C	YDR448W	27.739
inter	YBR049C	YPR036W	60.680
inter	YGL073W	YLR058C	20.794
inter	YPR086W	YIL006W	82.459
others	YBR081C	YAL005C	95.075
inter	YIL101C	YKR050W	64.011
inter	YOR174W	YML015C	115.989
others	YDR448W	YLR108C	102.002
inter	YCR084C	YER137C-A	81.976
inter	YOR110W	YFL058W	44.216
inter	YNL216W	YPR076W	81.773
others	YDR423C	YGR005C	129.832
inter	YOR110W	YDR363W-A	83.512
inter	YOR110W	YOR090C	11.087
others	YOR032C	YHL021C	67.288
inter	YOR110W	YCR079W	102.597
others	YJR127C	YBR030W	64.711
others	YPR104C	YHR208W	71.655
inter	YLR403W	YHL008C	175.320
inter	YLR071C	YOR192C	108.729
inter	YLR176C	YLL045C	123.666
inter	YNL216W	YGL033W	64.715
inter	YBR049C	YGL001C	64.727
inter	YIR018W	YAR066W	49.660
inter	YDR253C	YDR073W	47.473
inter	YPL254W	YNL160W	92.412
inter	YIL101C	YHR009C	50.405
inter	YLR403W	YCL055W	145.622
inter	YLR403W	YGR103W	86.665
others	YNL330C	YBL095W	106.272
others	YBR112C	YPL137C	40.734
inter	YDR207C	YKL178C	59.808
inter	YNL216W	YGR176W	89.872
inter	YNL216W	YDR311W	92.074
inter	YDR253C	YIL164C	107.086
inter	YML007W	YDR120C	93.223
others	YHR058C	YPL249C-A	48.781
inter	YIL131C	YDL161W	90.962
inter	YIL131C	YDR003W-A	64.550
inter	YDL170W	YOR301W	66.671
inter	YLR403W	YER076C	98.694
others	YNR010W	YOL126C	81.385
inter	YDR463W	YLR136C	96.445
inter	YLR403W	YKL062W	161.025
inter	YML007W	YOL150C	104.472
inter	YIL131C	YJL071W	57.434
inter	YLR176C	YBL064C	95.718
inter	YOL148C	YBR177C	112.436
others	YOL004W	YHR138C	86.867
others	YHR206W	YNR014W	89.782
inter	YDL005C	YJL157C	98.496
inter	YOR110W	YJR132W	41.502
others	YER109C	YCR021C	71.336
inter	YBR049C	YLR227W-A	110.301
inter	YBR049C	YDR261C-C	98.773
others	YKL032C	YHR007C	47.575
others	YHR058C	YML009C	56.267
inter	YDL170W	YML010W	104.566
others	YKL058W	YER151C	72.289
inter	YIL101C	YOR210W	74.582
inter	YOR110W	YOR042W	39.180
inter	YCR084C	YDR281C	98.663
inter	YOR110W	YJL011C	83.279
inter	YPL075W	YHR215W	74.544
inter	YLR176C	YOL093W	141.320
inter	YLR176C	YHR175W-A	95.474
inter	YOR110W	YFR025C	88.625
inter	YPR086W	YBL033C	65.768
others	YBL054W	YLR297W	110.481
others	YPR133C	YGR214W	94.955
inter	YDR463W	YFL002C	132.885
others	YDR397C	YNR034W-A	130.046
inter	YOR174W	YNL279W	27.832
inter	YOR174W	YBR002C	112.122
inter	YIR018W	YNR046W	58.480
inter	YLR071C	YOR330C	105.142
inter	YBR049C	YLR277C	114.098
inter	YLR071C	YER177W	63.017
inter	YDL005C	YLR466C-B	172.068
inter	YIL131C	YOR253W	78.275
inter	YNL216W	YKL029C	76.692
others	YER169W	YNL327W	60.019
inter	YPR086W	YLR390W	146.025
inter	YIL131C	YKL029C	86.089
others	YNL103W	YLL010C	86.468
inter	YIL131C	YMR129W	74.413
inter	YOL148C	YLR035C-A	73.491
others	YGR116W	YMR315W-A	51.438
inter	YDR463W	YER171W	80.132
inter	YDR207C	YLL039C	116.223
inter	YDR392W	YLR152C	98.699
inter	YOR174W	YBR072W	95.854
inter	YPR086W	YLR408C	145.153
others	YLR451W	YNL300W	123.656
inter	YLR403W	YMR075C-A	154.006
others	YHL027W	YHR208W	68.361
others	YPR104C	YMR143W	29.723
others	YHR058C	YER122C	89.652
others	YNL330C	YLR361C-A	109.543
inter	YDR207C	YGR131W	80.583
inter	YJL127C	YNL178W	46.944
inter	YIL036W	YML045W-A	72.241
inter	YGR252W	YGL206C	18.371
inter	YIL131C	YGL019W	38.705
inter	YNL216W	YOR312C	42.182
inter	YIL036W	YOL086C	79.119
others	YJL103C	YDR365W-B	108.513
inter	YJL127C	YLR130C	66.310
inter	YCR084C	YER103W	55.705
others	YBR112C	YLR055C	74.554
inter	YLR403W	YDR361C	110.508
inter	YNL216W	YMR050C	79.352
inter	YJL127C	YBR295W	109.664
others	YLR451W	YGR240C-A	71.596
inter	YIL101C	YNL156C	50.490
inter	YLR403W	YOR334W	102.453
inter	YJL127C	YGR087C	69.122
inter	YGR252W	YBR101C	58.013
others	YCR081W	YLR466W	127.930
inter	YIR018W	YHR098C	82.731
inter	YDR207C	YIR016W	126.576
others	YDR310C	YDR281C	15.347
others	YLR223C	YBL092W	83.448
inter	YPL254W	YGR035C	91.706
inter	YOR174W	YKL052C	70.356
inter	YGR252W	YEL062W	68.660
inter	YIR018W	YNL318C	132.711
others	YOR229W	YLR252W	138.154
others	YDR310C	YMR244W	42.361
others	YHR058C	YGR204C-A	69.469
inter	YBR049C	YML107C	44.572
inter	YNL216W	YNL010W	84.282
inter	YJL127C	YNL203C	43.851
inter	YDR259C	YDR465C	34.961
others	YDR310C	YNL055C	123.857
inter	YOL148C	YOR285W	53.019
inter	YJL127C	YER033C	34.813
inter	YIL131C	YNR041C	64.282
others	YJL056C	YIL169C	58.902
inter	YCR084C	YDR365W-A	117.803
others	YNL068C	YHR162W	79.581
outhub	YLR403W	YGL073W	99.523
others	YDR423C	YCR102C	120.621
inter	YDL170W	YKL099C	35.767
others	YNL103W	YIL166C	50.066
inter	YNL216W	YLR075W	81.449
inter	YJL127C	YOR077W	60.208
inter	YIL036W	YML045W	70.830
others	YPL139C	YLR297W	110.797
inter	YDR392W	YJR147W	72.127
inter	YGR252W	YDL173W	90.634
others	YJL056C	YIR001C	72.251
inter	YJL127C	YKL163W	67.390
inter	YOR174W	YGL221C	70.245
inter	YPL254W	YDR345C	55.094
inter	YNL216W	YBR052C	91.510
inter	YLR071C	YHR162W	45.056
inter	YLR403W	YLR168C	34.569
inter	YDR463W	YLR410W	107.085
others	YJR127C	YNL239W	36.959
inter	YIL131C	YER178W	41.318
inter	YOR110W	YCR066W	110.410
inter	YDL170W	YMR121C	62.051
inter	YDL005C	YCR051W	57.525
others	YJR060W	YNL192W	39.317
others	YMR070W	YHL044W	61.385
inter	YNL216W	YOR124C	38.452
others	YCR065W	YNL242W	104.355
inter	YGL073W	YLR175W	84.484
inter	YLR176C	YDR227W	130.270
inter	YGR252W	YAL012W	123.396
inter	YPR086W	YPR160W	24.592
inter	YDR259C	YFR034C	110.775
inter	YIR018W	YPL015C	35.053
inter	YDR259C	YPL148C	51.490
inter	YLR403W	YHR174W	106.722
inter	YLR403W	YEL001C	174.000
inter	YIL036W	YLR449W	142.338
inter	YPL254W	YOL086C	83.538
inter	YIL101C	YJL144W	52.654
inter	YIL131C	YGL220W	42.032
inter	YPL075W	YMR096W	30.762
inter	YDR259C	YBR035C	106.659
inter	YLR403W	YHR079C	123.510
others	YBR112C	YGL111W	82.445
inter	YDR253C	YER019C-A	113.975
inter	YLR176C	YOL073C	148.663
inter	YPL075W	YMR203W	50.230
inter	YDL170W	YFR050C	77.414
others	YHR058C	YPR074C	45.867
inter	YDR259C	YJR005W	124.530
inter	YIR018W	YLR011W	20.948
others	YMR037C	YNL058C	94.411
others	YNL199C	YDR210W-A	67.388
inter	YLR403W	YNR059W	148.322
inter	YJL127C	YPL027W	103.964
inter	YDL170W	YEL057C	112.708
others	YDR423C	YNL207W	68.551
inter	YDL005C	YCL009C	31.436
inter	YIL101C	YER017C	42.033
others	YNL236W	YKL081W	47.543
inter	YLR176C	YJL192C	136.051
inter	YCR084C	YHR211W	36.250
others	YNL103W	YHR102W	97.738
inter	YLR403W	YPL071C	141.552
others	YGR116W	YEL017C-A	91.883
inter	YNL216W	YPL273W	90.725
inter	YDL005C	YBR230C	99.193
inter	YOR174W	YKR025W	85.997
others	YBR112C	YNL220W	93.464
inter	YLR071C	YBR068C	43.235
inter	YBR049C	YLL045C	63.988
others	YNL330C	YER112W	59.998
inter	YML007W	YLR406C	174.011
inter	YPR086W	YDR085C	24.654
inter	YGR252W	YNL294C	63.077
others	YNL103W	YHR082C	96.647
others	YOR028C	YNR060W	52.804
inter	YIL101C	YDL211C	57.193
inter	YIL101C	YGL201C	54.768
inter	YJL127C	YML039W	101.479
others	YNL103W	YOR349W	44.739
others	YDR421W	YOR102W	62.091
inter	YOR174W	YCR028C-A	103.510
inter	YIL101C	YPL040C	68.156
others	YBR083W	YGR161W-B	45.324
inter	YIL101C	YEL062W	25.523
inter	YPL075W	YBR005W	68.130
inter	YIL101C	YDR069C	78.267
inter	YOL148C	YKL181W	62.907
outhub	YPR086W	YGL073W	89.753
inter	YDR207C	YIL011W	123.938
inter	YLR403W	YJR094W-A	140.935
others	YLR131C	YBR158W	51.941
inter	YIL101C	YKR045C	67.629
others	YJR140C	YKR093W	65.197
inter	YPR086W	YOL073C	69.676
others	YDR423C	YDR328C	14.259
others	YNL330C	YER150W	37.865
others	YNL103W	YEL071W	65.109
inter	YDR463W	YKL001C	131.649
others	YMR182C	YLR327C	104.146
inter	YIL131C	YPR169W	83.801
others	YJL056C	YLR412C-A	158.411
inter	YLR403W	YLR388W	5.423
inter	YOR174W	YER170W	71.427
inter	YLR403W	YOL038C-A	162.865
others	YKL015W	YPR122W	63.769
inter	YOR174W	YJL117W	66.157
inter	YNL216W	YML045W-A	88.296
others	YPR065W	YFR044C	53.679
inter	YDR207C	YJR105W	84.049
inter	YGR252W	YKL020C	119.909
inter	YLR176C	YKR048C	169.098
inter	YDR253C	YHR101C	66.065
others	YBR112C	YDR074W	81.039
inter	YOL148C	YMR242C	117.169
others	YNR010W	YMR319C	114.321
inter	YOR110W	YCR035C	100.913
inter	YDR259C	YMR175W-A	50.684
inter	YPR086W	YBR105C	61.064
inter	YJL127C	YHR160C	94.368
others	YNL330C	YJL191W	47.867
inter	YNL216W	YHR121W	92.862
inter	YLR403W	YJL041W	152.446
inter	YIL131C	YEL058W	26.869
others	YMR037C	YMR279C	69.961
others	YEL009C	YGL055W	59.566
inter	YIL036W	YPR041W	82.497
inter	YLR403W	YOR224C	133.834
inter	YGR252W	YGL263W	27.504
inter	YLR176C	YLR415C	30.342
inter	YGR252W	YOR118W	99.085
others	YNL236W	YIL050W	84.484
inter	YLR403W	YGR030C	134.327
others	YEL009C	YNL211C	82.868
inter	YDR207C	YDR195W	8.068
inter	YOR110W	YOR217W	32.570
inter	YLR403W	YLR221C	30.442
inter	YJL127C	YDR064W	112.034
others	YNL103W	YJR146W	30.997
inter	YBR049C	YJR032W	92.565
others	YGR104C	YBR070C	24.322
outhub	YLR403W	YIL101C	117.219
others	YHR058C	YDL147W	91.811
inter	YNL216W	YFL024C	90.865
inter	YDL170W	YER048C	96.061
inter	YGR252W	YMR298W	41.830
inter	YIL101C	YLR128W	40.814
others	YPR104C	YDR004W	62.873
inter	YDR392W	YBL011W	129.682
others	YJL110C	YBR093C	82.231
others	YKR099W	YJR029W	63.253
inter	YDR392W	YKR066C	102.767
inter	YJL127C	YLR374C	139.085
inter	YIL036W	YDR382W	133.474
others	YNL236W	YAL040C	69.504
others	YHR084W	YJL016W	90.377
inter	YJL127C	YHR010W	80.897
inter	YPL254W	YKL029C	103.036
inter	YNL216W	YGR192C	65.420
inter	YPL075W	YLR214W	129.274
inter	YOR110W	YDL039C	56.450
inter	YDR259C	YBR010W	120.220
inter	YDR259C	YGR146C-A	95.586
inter	YCR084C	YOL140W	99.756
inter	YIL101C	YIL093C	7.912
inter	YDL170W	YFL041W	82.258
inter	YIL131C	YMR032W	75.249
inter	YJL127C	YJR004C	62.350
inter	YML007W	YDR408C	142.888
inter	YER159C	YOR173W	56.209
others	YER111C	YGR161W-C	46.770
inter	YDR207C	YOR101W	66.245
inter	YDR463W	YPL223C	58.410
inter	YLR403W	YHR007C	164.240
inter	YJL127C	YOR183W	67.465
inter	YGL073W	YKR057W	108.434
others	YBR083W	YMR125W	49.032
others	YLR451W	YMR122W-A	125.676
inter	YIL036W	YPL208W	108.947
inter	YLR071C	YLR254C	101.769
inter	YDR259C	YNL330C	63.684
others	YNL330C	YHR006W	126.418
inter	YDR463W	YBL071C-B	94.777
others	YOR380W	YNL289W	29.695
inter	YPR086W	YAL005C	90.534
inter	YIL036W	YNL220W	83.640
inter	YOR174W	YCL037C	121.028
others	YER040W	YMR043W	78.126
others	YHR041C	YNL146W	101.862
inter	YOR110W	YLR335W	152.454
inter	YDR207C	YBR283C	80.873
inter	YDR207C	YLR075W	117.037
inter	YLR403W	YER121W	83.394
inter	YLR071C	YOR125C	113.394
others	YPL248C	YDR115W	53.088
inter	YNL216W	YLR299W	136.327
inter	YIL101C	YLR253W	110.838
others	YNL309W	YDL152W	53.174
inter	YDR259C	YNL097C	102.557
inter	YNL216W	YDR387C	72.319
others	YNL236W	YLR465C	133.600
inter	YLR403W	YGL215W	75.059
others	YLR055C	YMR015C	68.681
others	YBR279W	YFL011W	123.953
inter	YLR176C	YLR264W	14.534
others	YNL309W	YKL096W	67.512
others	YPL042C	YKL096W	74.817
inter	YLR403W	YER055C	121.197
inter	YPL254W	YPR158C-D	58.032
inter	YGL073W	YBL087C	37.164
inter	YOR110W	YJL129C	64.061
others	YPR133C	YHR105W	51.937
inter	YGR252W	YGR156W	33.415
inter	YJL127C	YOL012C	68.489
others	YLR223C	YMR121C	131.720
inter	YLR403W	YLR427W	22.531
inter	YJL127C	YJL038C	46.843
others	YGL071W	YOR052C	87.591
inter	YIL101C	YNR015W	52.975
inter	YPL075W	YGR285C	100.723
inter	YIL101C	YLR373C	119.250
inter	YPR086W	YGR111W	78.641
others	YPR104C	YKR057W	54.011
others	YHR206W	YFL061W	82.515
inter	YOL148C	YMR145C	124.637
others	YLR223C	YDL082W	153.863
inter	YER159C	YDR007W	93.083
inter	YBR049C	YIL006W	76.790
others	YDR451C	YGR138C	68.400
inter	YPL075W	YFL031W	60.738
inter	YBR049C	YNL006W	83.959
inter	YBR049C	YDR477W	107.719
others	YBR083W	YDR366C	91.309
inter	YPL075W	YKL009W	68.242
inter	YIL131C	YGR144W	38.344
inter	YJL127C	YPL223C	102.739
others	YPR065W	YDR297W	75.129
inter	YJL127C	YOR142W-B	70.320
others	YKR099W	YDR239C	75.216
inter	YGR252W	YDR476C	72.886
inter	YGR252W	YPL211W	64.420
inter	YOL148C	snR59	105.427
inter	YDL005C	YJR045C	60.384
inter	YGL073W	YPR028W	92.756
inter	YIL131C	YMR062C	84.225
inter	YPL075W	YPL028W	47.311
inter	YDR259C	YGR257C	86.534
inter	YDL005C	YAR007C	34.707
inter	YDR392W	YGR192C	75.070
others	YNL236W	YER150W	40.836
inter	YGR252W	YHR048W	87.400
inter	YGL073W	YLR150W	37.295
others	YKR099W	YGR204W	89.603
inter	YBR049C	YLR147C	56.431
inter	YIL131C	YOL067C	68.373
inter	YPL075W	YHR141C	32.109
inter	YDR463W	YLR194C	123.606
inter	YGR252W	YPR082C	92.919
inter	YLR403W	YDR025W	147.175
inter	YDL005C	YPL028W	31.160
others	YDR123C	YHR009C	88.072
inter	YLR403W	YOL155C	149.805
inter	YLR403W	YBR096W	105.444
inter	YLR403W	YPR071W	154.398
inter	YDR207C	YBR082C	75.524
inter	YPR086W	YCR061W	58.991
inter	YLR176C	YMR019W	153.650
inter	YGR252W	YOR185C	79.759
inter	YDR392W	YLL039C	125.656
inter	YJL127C	YGL163C	48.603
inter	YOL148C	YCL030C	99.728
inter	YPL254W	YKL096W	91.842
inter	YPR086W	YFR017C	70.261
inter	YLR071C	YBR238C	63.270
others	YNL103W	YBR296C	101.701
others	YMR021C	YDR365W-B	115.116
inter	YDR392W	YER035W	108.929
others	YBR112C	YDR381W	92.908
inter	YLR403W	YNL325C	111.526
inter	YJL127C	YML058W-A	115.608
others	YKL112W	YIL162W	93.399
others	YEL009C	YER011W	11.132
inter	YDL005C	YHR183W	78.416
inter	YDR259C	YOR276W	70.309
others	YNL236W	YIL078W	67.965
inter	YNL216W	YDR447C	58.967
inter	YNL216W	YBL083C	84.641
inter	YDL005C	YBL059W	70.410
inter	YLR403W	YLL066C	128.233
inter	YIL036W	YJL177W	102.156
inter	YGL073W	YPL249C-A	81.669
inter	YIL036W	YHL039W	51.184
inter	YLR403W	YMR233W	100.405
inter	YLR403W	YAL036C	184.291
inter	YLR403W	YPR158W	157.905
inter	YDR259C	YIL102C	90.581
inter	YLR176C	YOR099W	155.122
others	YBR279W	YGR253C	35.176
inter	YLR071C	YBR196C-B	70.543
others	YNL103W	YIR042C	71.931
inter	YOR110W	YGL161C	76.894
others	YNL236W	YCR053W	91.819
others	YOR229W	YGR248W	78.159
inter	YIL131C	YKL117W	79.757
inter	YDR392W	YKL094W	82.425
inter	YNL216W	YDL076C	67.041
others	YGL025C	YBR296C	98.637
inter	YML007W	YAL042W	55.706
inter	YIL101C	YPL215W	76.785
others	YJR060W	YGR032W	88.787
inter	YDR253C	YMR276W	31.554
inter	YPL075W	YMR307W	62.540
inter	YIL131C	YBR290W	67.894
inter	YDR259C	YMR207C	54.629
inter	YLR403W	YBL040C	122.125
inter	YGL073W	YLR355C	102.563
inter	YIL101C	YJL101C	47.399
inter	YDR392W	YGR038C-A	124.445
inter	YGR252W	YDR233C	79.381
inter	YLR071C	YDR345C	117.565
inter	YGR252W	YDL104C	93.453
inter	YLR071C	YKR080W	108.345
inter	YOR174W	YHR189W	97.060
inter	YDL005C	YOL028C	42.502
inter	YIR018W	YPL116W	110.756
inter	YDR463W	YDR508C	13.109
inter	YIR018W	YDR446W	128.754
inter	YPL075W	YJL078C	107.375
others	YHR041C	YLR041W	77.849
inter	YPL254W	YGR038C-A	84.255
others	YHR058C	YOR332W	124.625
inter	YIL131C	YDL209C	69.341
others	YKL112W	YKL035W	38.658
inter	YLR403W	YPL159C	110.499
inter	YDR259C	YDL213C	36.671
inter	YIL101C	YDR505C	72.305
others	YDR448W	YMR135C	65.914
inter	YPL075W	YHR200W	55.615
inter	YPR086W	YIL153W	98.043
others	YPR065W	YAL025C	67.845
inter	YLR403W	YLL034C	140.599
inter	YOR174W	YPR060C	89.709
inter	YIL101C	YKL124W	72.415
inter	YLR071C	YDL125C	110.450
inter	YLR403W	YPR061C	158.076
inter	YDR463W	YBR005W	127.799
inter	YGR252W	YFL034C-B	98.239
inter	YGL073W	YBR181C	57.250
inter	YIL131C	YPL120W	77.640
others	YMR037C	YOR161C	88.837
inter	YOR174W	YGR276C	84.325
inter	YIL036W	YLR157C-B	99.946
inter	YDR463W	YOR127W	57.265
others	YEL009C	YPR039W	81.397
inter	YLR176C	YJL110C	122.663
others	YHR041C	YHR053C	16.648
inter	YCR084C	YDR366C	117.544
others	YMR037C	YLL058W	66.776
inter	YIL131C	YLR027C	36.683
others	YDR146C	YMR276W	36.383
inter	YML007W	YER131W	110.847
others	YCL055W	YPL187W	73.277
inter	YPR086W	YOR120W	73.245
inter	YCR084C	YHR218W	58.819
others	YNL330C	YDR320C-A	63.727
others	YEL009C	YIL102C	55.661
inter	YDR207C	YJL051W	105.546
inter	YPL254W	YBR070C	44.288
inter	YGL073W	YLL061W	33.286
others	YNL199C	YPL061W	87.754
inter	YLR403W	YIL053W	123.566
others	YER109C	YMR250W	64.394
inter	YIL131C	YDL099W	81.160
inter	YBR049C	YMR281W	61.803
inter	YBR049C	YBR164C	45.475
others	YNL330C	YGL175C	56.607
inter	YOR110W	YPL232W	100.784
others	YKL112W	YLR259C	155.852
others	YDR443C	YOR010C	113.942
inter	YNL216W	YKL224C	63.354
inter	YPL254W	YFR055W	111.384
inter	YNL216W	YLR312C	136.944
others	YMR037C	YLL012W	68.353
others	YDL106C	YBL103C	111.699
inter	YCR084C	YER064C	70.975
inter	YLR071C	YDR258C	118.320
inter	YPR086W	YOR065W	66.177
others	YEL009C	YPR150W	108.088
inter	YJL127C	YCL029C	78.311
inter	YNL216W	YFL018C	83.340
inter	YIL101C	YGR081C	42.050
others	YNL199C	YKL060C	38.382
inter	YBR049C	YCR105W	20.754
inter	YIR018W	YCR044C	56.871
others	YOR230W	YFR033C	114.191
inter	YIL131C	YNL306W	81.025
others	YNL068C	YGR192C	60.933
inter	YIL131C	YPL048W	83.420
others	YDL020C	YHR215W	96.973
others	YER161C	YBR196C	66.763
inter	YPL075W	YGR061C	83.587
inter	YGR252W	YDR068W	102.585
inter	YOR174W	YNL124W	41.501
inter	YDR259C	YLR314C	123.614
inter	YGR252W	YNL231C	72.351
inter	YOR110W	YPL217C	89.136
inter	YGR252W	YOR265W	77.146
inter	YNL216W	YNL144C	15.746
inter	YCR084C	YGR052W	39.192
others	YNL236W	YLR110C	86.435
inter	YGR252W	YKL069W	104.199
inter	YDL005C	YBL046W	64.443
others	YLR451W	YGR062C	100.024
inter	YDL005C	YLR267W	170.386
others	YGR104C	YJL189W	108.448
inter	YGR252W	YHR214W	73.013
others	YOR028C	YMR230W	113.203
inter	YIL101C	YKL021C	70.131
inter	YPL254W	YER177W	97.199
inter	YDR253C	YOR344C	83.183
others	YEL009C	YJR139C	71.611
others	YEL009C	YMR169C	125.074
inter	YLR403W	YKR081C	182.059
inter	YPL254W	YMR008C	95.401
inter	YOL148C	YBL087C	110.650
inter	YDL005C	YGL059W	74.476
inter	YOR110W	YJR084W	36.633
inter	YOR174W	YHR097C	96.586
others	YNL068C	YJL159W	23.294
inter	YIR018W	YNR044W	57.152
inter	YIL101C	YBL021C	33.820
inter	YPR086W	YOR211C	84.263
inter	YLR403W	YER152C	95.487
others	YPR104C	YPR009W	59.237
inter	YDL005C	YAL014C	18.934
inter	YDR392W	YMR122W-A	66.404
inter	YJL127C	YMR303C	89.881
inter	YDL005C	YMR251W-A	112.177
inter	YGR252W	YOR117W	97.687
inter	YDR392W	YMR008C	124.424
inter	YDR259C	YDR320C-A	15.773
others	YDR448W	YKL060C	79.519
inter	YPL075W	YJL136C	107.841
inter	YJL127C	YLR411W	135.042
others	YNL068C	YGR035C	64.168
inter	YGR252W	YLR343W	65.758
others	YKL112W	YER137C-A	72.253
others	YNL330C	YDR485C	37.055
inter	YLR403W	YKL190W	150.422
others	YER111C	YNL036W	67.006
inter	YLR176C	YPR009W	165.324
inter	YOL148C	YDL082W	81.684
inter	YOR174W	YHR010W	108.056
inter	YIL036W	YGL078C	46.461
others	YKR099W	YDR261W-A	80.674
inter	YDL005C	YHR041C	46.860
inter	YIL131C	YOR215C	81.688
inter	YLR403W	YPR016C	172.308
inter	YPL254W	YLR349W	92.548
inter	YOR110W	YPL177C	81.797
others	YNL309W	YOR383C	43.345
inter	YIL101C	YML025C	55.668
inter	YOL148C	YJL190C	25.056
inter	YNL216W	YJR122W	25.697
inter	YGL073W	YGL171W	35.273
inter	YLR071C	YBR067C	42.212
inter	YER159C	YKL032C	104.981
inter	YJL127C	YLL062C	50.248
inter	YOR110W	YPR196W	78.784
inter	YDR463W	YNL002C	139.100
inter	YDR259C	YHR111W	79.226
inter	YDR207C	YMR095C	40.645
inter	YJL127C	YDL247W	57.746
inter	YIL101C	YKL064W	58.792
inter	YIL101C	YDL058W	55.249
inter	YOR174W	YIR037W	103.050
inter	YDL170W	YJL046W	83.164
inter	YGR252W	YBR162C	38.403
inter	YGL073W	YBR283C	68.278
others	YKL112W	YBL105C	105.441
inter	YDR392W	YGR234W	77.071
inter	YJL127C	YHL015W	96.582
others	YGL181W	YDR365W-B	84.695
inter	YNL216W	YJR158W	21.763
inter	YBR049C	YNL062C	88.317
others	YNL199C	YGR192C	65.659
inter	YDR259C	YIL031W	126.759
inter	YIL101C	YKR044W	68.256
others	YOL116W	YOR160W	40.222
inter	YGL073W	YPL061W	90.396
others	YOR344C	YLR157C-A	100.764
inter	YOR174W	YNR039C	93.405
inter	YDR259C	YGR195W	71.870
inter	YIL101C	YLR008C	48.209
inter	YML007W	YEL040W	60.175
inter	YIL131C	YDR254W	88.676
others	YHR058C	YGL141W	98.003
others	YNL027W	YLR194C	163.134
inter	YLR403W	YDR016C	152.533
