id1	id2	hier1	hier2	distance
YIL036W	YLL045C	Middle	Target	25.014
YIL101C	YGL023C	Middle	Target	26.319
YDR207C	YJR006W	Middle	Target	119.321
YBR049C	YJL144W	Middle	Target	101.091
YOR363C	YDL136W	Bottom	Target	67.310
YJR127C	YLL009C	Middle	Target	60.919
YIL131C	YIL090W	Top	Target	20.366
YLR403W	YJL148W	Middle	Target	123.176
YPR086W	YJR059W	Middle	Target	84.971
YEL009C	Q0297	Middle	Target	nan
YLR403W	YGL076C	Middle	Target	98.279
YDL106C	YPL019C	Middle	Target	69.166
YDL005C	YBR047W	Middle	Target	70.470
YLR451W	YBR205W	Middle	Target	73.152
YLR071C	YNR001C	Middle	Target	69.824
YOR174W	YER041W	Middle	Target	79.862
YGR252W	YGL113W	Middle	Target	42.868
YLR176C	YLR002C	Middle	Target	160.002
YDR463W	YKL023W	Middle	Target	119.474
YDL005C	YOR196C	Middle	Target	107.627
YDR259C	YCL001W-B	Middle	Target	140.509
YJL056C	YKL175W	Middle	Target	62.847
YJL127C	YLR148W	Middle	Target	77.802
YIL036W	YLR142W	Middle	Target	61.190
YIL101C	YNL162W	Middle	Target	48.148
YPL075W	YER041W	Middle	Target	88.971
YLR223C	YEL054C	Middle	Target	126.140
YLR403W	YIR009W	Middle	Target	174.271
YOL004W	YPR069C	Middle	Target	63.505
YDR392W	YDR210W	Middle	Target	33.601
YOR110W	YHR051W	Middle	Target	109.917
YMR037C	YBR024W	Middle	Target	54.834
YML007W	YBL032W	Middle	Target	46.142
YDR259C	YIL121W	Middle	Target	89.142
YDR392W	YBR244W	Middle	Target	95.346
YJL127C	YMR006C	Middle	Target	76.693
YIL036W	YOR215C	Middle	Target	116.047
YDL170W	YBR039W	Middle	Target	112.939
YJL127C	YLR167W	Middle	Target	120.134
YOR174W	YJR017C	Middle	Target	92.446
YOR110W	YKL209C	Middle	Target	28.715
YLR071C	YJR117W	Middle	Target	65.450
YER159C	YJR006W	Middle	Target	95.455
YGL073W	YIL140W	Middle	Target	17.969
YIL101C	YOR243C	Middle	Target	72.920
YNL103W	YLR327C	Middle	Target	131.181
YCR084C	YGR090W	Middle	Target	47.004
YOL148C	YHR071W	Middle	Target	107.703
YDL170W	YJR008W	Middle	Target	96.190
YLR403W	YLR466W	Middle	Target	8.549
YLR176C	YPL204W	Middle	Target	114.440
YMR223W	YBR085C-A	Bottom	Target	55.009
YNL068C	YPL026C	Middle	Target	93.921
YMR070W	YGL032C	Middle	Target	87.302
YGR252W	YEL011W	Middle	Target	109.926
YIL131C	YLR222C	Top	Target	101.803
YML007W	YLR042C	Middle	Target	78.667
YDL005C	YDR260C	Middle	Target	119.334
YNL103W	YLR235C	Middle	Target	124.024
YDR259C	YOR124C	Middle	Target	66.539
YIL101C	YDR011W	Middle	Target	45.864
YNL236W	YJL111W	Middle	Target	28.469
YJR060W	YMR250W	Bottom	Target	109.873
YIL131C	YBR216C	Top	Target	54.716
YHL020C	YNL256W	Middle	Target	114.650
YIL101C	YOL166W-A	Middle	Target	55.787
YJR127C	YDR084C	Middle	Target	49.163
YIL101C	YBL015W	Middle	Target	39.381
YDR259C	YDR051C	Middle	Target	66.102
YGR252W	YOR186W	Middle	Target	80.890
YOR174W	YDL039C	Middle	Target	72.858
YOL004W	YER044C	Middle	Target	58.061
YIL131C	YGR035W-A	Top	Target	39.236
YER159C	YNL241C	Middle	Target	44.377
YIL101C	YJL158C	Middle	Target	54.653
YDR259C	YCR043C	Middle	Target	101.045
YDR207C	YIL114C	Middle	Target	93.140
YDR463W	YML129C	Middle	Target	68.601
YDR253C	YML091C	Middle	Target	66.707
YEL009C	YMR195W	Middle	Target	121.739
YJL127C	snR190	Middle	Target	17.898
YER111C	YEL017C-A	Middle	Target	80.627
YLR403W	YGR158C	Middle	Target	68.671
YIR018W	YNR020C	Middle	Target	36.292
YBR049C	YLR308W	Middle	Target	110.105
YLR403W	YKL205W	Middle	Target	137.336
YDR463W	YBR143C	Middle	Target	83.436
YIL036W	YKR059W	Middle	Target	95.701
YOL004W	YJL088W	Middle	Target	65.158
YLR176C	YPR081C	Middle	Target	148.842
YML007W	YFR040W	Middle	Target	33.975
YNL103W	YGL125W	Middle	Target	39.672
YGL073W	YBR286W	Middle	Target	68.855
YOR174W	YIR011C	Middle	Target	121.053
YGR252W	YKR072C	Middle	Target	116.717
YDL020C	YNL160W	Bottom	Target	80.309
YIL101C	YOR327C	Middle	Target	83.955
YDR463W	YHL047C	Middle	Target	121.086
YJL127C	YEL054C	Middle	Target	46.253
YNL216W	YGR253C	Middle	Target	71.209
YBR049C	YNL221C	Middle	Target	88.626
YLR176C	YIR038C	Middle	Target	144.237
YIL131C	YDR392W	Top	Middle	98.032
YDR392W	YCR102C	Middle	Target	129.663
YOR174W	YGL153W	Middle	Target	80.413
YPR086W	YPL004C	Middle	Target	66.981
YOR110W	YCL027W	Middle	Target	100.414
YDR259C	YIL148W	Middle	Target	105.017
YDR259C	YDR351W	Middle	Target	17.236
YOR174W	YLR099W-A	Middle	Target	87.590
YKR099W	YGR027W-A	Top	Target	89.463
YOR110W	YJL065C	Middle	Target	52.986
YER159C	YJR096W	Middle	Target	53.614
YIL131C	YNL185C	Top	Target	48.694
YNL216W	YJL012C	Middle	Target	75.515
YGR252W	YDL157C	Middle	Target	94.842
YBR081C	YLR327C	Top	Target	93.644
YPL075W	YDR353W	Middle	Target	91.738
YDL170W	YDR182W-A	Middle	Target	49.505
YBR049C	YBR249C	Middle	Target	50.751
YDR397C	YJR006W	Middle	Target	134.402
YDR259C	YBL104C	Middle	Target	120.308
YGR116W	YBR249C	Middle	Target	25.388
YML007W	YHR042W	Middle	Target	41.337
YOR174W	YOL043C	Middle	Target	66.875
YPL254W	YMR038C	Middle	Target	69.812
YIL131C	YBR132C	Top	Target	66.719
YIL131C	YLR043C	Top	Target	30.996
YGR252W	YDR054C	Middle	Target	100.695
YIL101C	YGR008C	Middle	Target	48.369
YPL254W	YMR045C	Middle	Target	63.743
YIR018W	YML131W	Middle	Target	73.988
YDR169C	YCL027W	Bottom	Target	109.078
YLR403W	YMR119W-A	Middle	Target	134.224
YLR451W	YHR208W	Middle	Target	101.196
YHR084W	YGL147C	Middle	Target	88.861
YDR423C	YNR009W	Middle	Target	131.571
YJR140C	YGR108W	Bottom	Target	78.838
YGR252W	YBR137W	Middle	Target	52.213
YLR403W	YPL221W	Middle	Target	94.353
YIL101C	YKL058W	Middle	Bottom	57.314
YNL068C	YLR152C	Middle	Target	72.237
YDR253C	YER088C	Middle	Bottom	75.442
YDR259C	YOR369C	Middle	Target	68.487
YMR037C	YIL089W	Middle	Target	61.138
YGR252W	YDR152W	Middle	Target	90.688
YBR049C	YER085C	Middle	Target	74.772
YBR049C	YFR052W	Middle	Target	88.537
YPR086W	YJR006W	Middle	Target	85.204
YDR259C	YLR157C	Middle	Target	118.352
YDL005C	YGR037C	Middle	Target	65.432
YNL199C	YOR393W	Middle	Target	65.725
YNL103W	YHR007C	Middle	Target	96.442
YIL101C	YGL070C	Middle	Target	31.357
YGL181W	YPL257W-A	Bottom	Target	75.243
YBR049C	YOR237W	Middle	Target	115.073
YEL009C	YHR022C	Middle	Target	50.799
YOL148C	YLR355C	Middle	Target	160.490
YIR018W	YOR275C	Middle	Target	125.582
YLR014C	YOR034C	Bottom	Target	42.687
YPR086W	YDR171W	Middle	Target	42.054
YGL073W	YJR015W	Middle	Target	86.216
YGR116W	YNL079C	Middle	Target	74.312
YOR110W	YPL101W	Middle	Target	95.891
YGL035C	YMR085W	Middle	Target	86.202
YDL005C	YFL021W	Middle	Bottom	6.211
YML027W	YLR465C	Bottom	Target	159.529
YDL005C	YPR159C-A	Middle	Target	83.036
YIL131C	YFL057C	Top	Target	60.061
YIR018W	YOR255W	Middle	Target	124.866
YIL131C	YHR036W	Top	Target	57.982
YLR403W	YER069W	Middle	Target	103.659
YOL108C	YKR018C	Middle	Target	65.041
YDR259C	YLR298C	Middle	Target	128.936
YNL216W	YEL046C	Middle	Target	74.626
YLR176C	YOR379C	Middle	Target	94.433
YMR037C	YPL166W	Middle	Target	51.272
YHR058C	YGR198W	Top	Target	67.844
YOR174W	YNL297C	Middle	Target	18.783
YPR052C	YPL055C	Bottom	Target	33.681
YDR207C	YDR365W-B	Middle	Target	40.037
YNL216W	YDR299W	Middle	Target	78.761
YER159C	YIL121W	Middle	Target	42.712
YLR403W	YFR001W	Middle	Target	173.954
YDR463W	YOL077C	Middle	Target	73.814
YPR086W	YGR215W	Middle	Target	81.696
YDR253C	YLR141W	Middle	Target	91.516
YML007W	YJL058C	Middle	Target	82.008
YNL236W	YPL240C	Middle	Target	94.683
YHR058C	YIL009W	Top	Target	75.512
YER159C	YLR312C	Middle	Target	99.125
YLR403W	YOR361C	Middle	Target	94.209
YDR448W	YDR046C	Middle	Target	86.229
YNL330C	YLR465C	Middle	Target	97.861
YJL127C	YOR009W	Middle	Target	68.685
YLR403W	YNL231C	Middle	Target	132.294
YLR403W	YOR303W	Middle	Target	107.352
YPR104C	YDR234W	Middle	Target	61.746
YJR060W	YOL016C	Bottom	Target	44.933
YOR344C	YMR045C	Bottom	Target	118.482
YDR207C	YDR180W	Middle	Target	17.184
YOR110W	YGR283C	Middle	Target	106.977
YEL009C	YOR391C	Middle	Target	125.582
YJL127C	YKL209C	Middle	Target	71.425
YPR086W	YOL032W	Middle	Target	64.246
YJL127C	YJR047C	Middle	Target	45.209
YDR259C	YBR126C	Middle	Target	82.611
YLR223C	YLR388W	Middle	Target	24.015
YER111C	YDR487C	Middle	Target	67.809
YPL075W	YOR095C	Middle	Target	94.293
YLR403W	YOL101C	Middle	Target	150.132
YKL112W	YIL051C	Middle	Target	93.289
YDR463W	YLR102C	Middle	Target	93.454
YML007W	YGR007W	Middle	Target	30.167
YJL127C	YOL085C	Middle	Target	41.934
YGR252W	YLR262C-A	Middle	Target	65.044
YLR403W	YOL127W	Middle	Target	133.099
YDR392W	YDL182W	Middle	Target	40.247
YNL103W	YER019W	Middle	Target	63.119
YLR176C	YJL193W	Middle	Target	135.315
YLR403W	YFL031W	Middle	Bottom	168.124
YKL015W	YIL123W	Middle	Target	73.811
YNL236W	YBR005W	Middle	Target	88.991
YDR463W	YHR011W	Middle	Target	119.968
YDR146C	YER042W	Middle	Target	93.009
YPL075W	YLR150W	Middle	Target	91.226
YDR463W	YLR304C	Middle	Target	116.155
YPR065W	YLR261C	Bottom	Target	160.343
YDL005C	YJL176C	Middle	Target	109.817
YLR403W	YGR202C	Middle	Target	80.574
YJL127C	YLL061W	Middle	Target	50.153
YBR112C	YHR080C	Middle	Target	32.675
YGL073W	YER056C-A	Middle	Target	31.250
YDR259C	YER154W	Middle	Target	73.859
YDL005C	YGR093W	Middle	Target	87.951
YDR463W	YAL054C	Middle	Target	117.666
YLR403W	YGL258W	Middle	Target	83.948
YLR223C	YBL087C	Middle	Target	86.478
YML007W	YJR027W	Middle	Target	67.922
YJL127C	YPR158W-B	Middle	Target	108.553
YBR049C	YLR356W	Middle	Target	107.906
YPR065W	YJR150C	Bottom	Target	78.378
YDL170W	YBR007C	Middle	Target	108.971
YNL216W	YPL144W	Middle	Target	67.844
YDR253C	YOR230W	Middle	Middle	69.281
YHR058C	YNL281W	Top	Target	98.762
YPL230W	YHR003C	Bottom	Target	108.353
YGR252W	YBL041W	Middle	Target	74.443
YDR423C	YHR088W	Middle	Target	90.805
YGL013C	YNL193W	Middle	Target	70.490
YLR403W	YBR258C	Middle	Target	70.113
YIL131C	YLR259C	Top	Target	100.614
YLR071C	YPR042C	Middle	Target	87.580
YLR014C	YOL126C	Bottom	Target	71.701
YGR252W	YJL051W	Middle	Target	93.474
YNL216W	YLR153C	Middle	Target	87.165
YMR037C	YFL016C	Middle	Target	55.005
YDR146C	YKR069W	Middle	Target	62.754
YIL131C	YML012W	Top	Target	75.361
YLR071C	YFL061W	Middle	Target	79.670
YNL199C	YBR179C	Middle	Target	79.427
YPL075W	YIL018W	Middle	Target	80.711
YPR133C	YGL258W-A	Middle	Target	96.751
YLR223C	YKL156W	Middle	Target	161.786
YIL101C	YOR367W	Middle	Target	66.498
YGR252W	YNL110C	Middle	Target	60.623
YOL089C	YMR011W	Top	Target	65.017
YLR403W	YLR301W	Middle	Target	12.291
YLR176C	YNL169C	Middle	Target	114.053
YDL005C	YGR225W	Middle	Target	116.298
YJL127C	YDR472W	Middle	Target	93.687
YHR058C	YLR052W	Top	Target	80.526
YPR104C	YLL012W	Middle	Target	85.990
YBR112C	YKL037W	Middle	Target	105.040
YOR110W	YLR383W	Middle	Target	156.946
YDR392W	YDR365W-A	Middle	Target	18.005
YDR423C	YNL115C	Middle	Target	68.290
YBR049C	YIL062C	Middle	Target	52.343
YGR104C	YEL066W	Middle	Target	51.359
YJL127C	YIL167W	Middle	Target	37.845
YNR010W	YMR189W	Bottom	Target	118.041
YDL020C	YDR281C	Bottom	Target	100.244
YLR403W	YBR040W	Middle	Target	131.488
YIL101C	YFL010W-A	Middle	Target	57.829
YLR403W	YCL018W	Middle	Target	165.353
YJL127C	YOL104C	Middle	Target	48.091
YJL127C	YOR349W	Middle	Target	65.204
YPL254W	YGL032C	Middle	Target	93.903
YGL073W	YJL079C	Middle	Target	64.063
YCR084C	YOL101C	Middle	Target	90.294
YLR403W	YNL339C	Middle	Target	97.097
YGR116W	YOR020W-A	Middle	Target	106.003
YDR043C	YLR162W-A	Bottom	Target	143.203
YDR392W	YPL209C	Middle	Target	55.748
YIR018W	YOR063W	Middle	Target	81.060
YPR086W	YNR069C	Middle	Target	101.127
YLR403W	YMR216C	Middle	Target	99.198
YIL036W	YLR061W	Middle	Target	21.945
YLR403W	YBL094C	Middle	Target	98.613
YBL103C	YOR220W	Bottom	Target	123.878
YOR174W	YNL012W	Middle	Target	114.195
YDR259C	YGL209W	Middle	Bottom	82.213
YIL036W	YNL134C	Middle	Target	84.605
YJL127C	YER172C-A	Middle	Target	34.689
YKR099W	YER092W	Top	Target	74.863
YDR392W	YPL240C	Middle	Target	69.645
YNL236W	YIL040W	Middle	Target	86.284
YOL148C	YBR296C	Middle	Target	125.935
YDR207C	YKL074C	Middle	Target	76.112
YJL056C	YCR021C	Middle	Target	86.575
YGR252W	YPL028W	Middle	Target	117.686
YPL075W	YLR410W-A	Middle	Target	142.051
YDR253C	YEL071W	Middle	Target	111.799
YPL075W	YFL037W	Middle	Target	57.135
YNL103W	YLR137W	Middle	Target	71.185
YER159C	YMR105C	Middle	Target	96.217
YLR176C	YOL105C	Middle	Target	149.565
YHR058C	YJR140C	Top	Bottom	88.618
YGR252W	YPL029W	Middle	Target	117.061
YLR403W	YJL125C	Middle	Target	133.503
YOR110W	YML013W	Middle	Target	99.421
YNL216W	YLR325C	Middle	Target	134.854
YJL127C	YHL005C	Middle	Target	100.265
YPL139C	YLR194C	Bottom	Target	109.242
YOR110W	YPL022W	Middle	Target	92.128
YPL075W	YCR028C-A	Middle	Target	49.101
YPR086W	YGL121C	Middle	Target	89.154
YDR423C	YOL103W-A	Middle	Target	75.454
YBL103C	YOR382W	Bottom	Target	89.181
YMR164C	YHR055C	Middle	Target	56.931
YNL103W	YNL249C	Middle	Target	25.099
YGR252W	YGR146C-A	Middle	Target	25.767
YNL103W	YBR020W	Middle	Target	90.113
YGR116W	YJL141C	Middle	Target	78.133
YIR018W	YHR112C	Middle	Target	83.192
YJL127C	YJR158W	Middle	Target	44.724
YIL036W	YBR068C	Middle	Target	55.572
YHR206W	YIL089W	Middle	Target	43.902
YIL101C	YPR006C	Middle	Target	63.917
YOR110W	YDR320C-A	Middle	Target	80.423
YLR403W	YPR029C	Middle	Target	163.544
YDR253C	YLL057C	Middle	Target	95.021
YGR252W	YLR367W	Middle	Target	67.156
YDR146C	YDR121W	Middle	Target	19.771
YDR259C	YKL071W	Middle	Target	80.419
YGR104C	YER144C	Middle	Target	63.637
YOL148C	YHR128W	Middle	Target	119.830
YHR206W	YBR244W	Middle	Target	34.302
YJL127C	YBR216C	Middle	Target	95.822
YOL148C	YAL004W	Middle	Target	99.920
YLR451W	YOR320C	Middle	Target	104.976
YDR123C	YHR039C-A	Middle	Target	73.523
YIL101C	YDL070W	Middle	Target	67.008
YJL127C	YPR001W	Middle	Target	95.662
YJL127C	YMR190C	Middle	Target	117.281
YML007W	YER154W	Middle	Target	102.474
YDR392W	YDL097C	Middle	Target	66.379
YLR403W	YGR037C	Middle	Target	123.440
YIL131C	YNL031C	Top	Target	65.015
YDL170W	YBL060W	Middle	Target	110.775
YLR176C	YDR288W	Middle	Target	126.780
YLR176C	YIL106W	Middle	Target	106.125
YLR403W	YJR160C	Middle	Target	155.738
YLR098C	YLR157C-B	Middle	Target	70.845
YPR086W	YHR210C	Middle	Target	70.738
YGR252W	YMR302C	Middle	Target	39.671
YBR049C	YKR026C	Middle	Target	76.489
YDR253C	YOR349W	Middle	Target	84.728
YLR403W	YDR382W	Middle	Target	108.051
YML007W	YJL107C	Middle	Target	82.195
YNL216W	YGL062W	Middle	Target	66.160
YOL004W	YLR173W	Middle	Target	160.536
YPL254W	YER138W-A	Middle	Target	81.017
YDL005C	YML014W	Middle	Target	20.163
YPL254W	YLR413W	Middle	Target	99.981
YNL330C	YPL155C	Middle	Target	76.606
YIL131C	YGL196W	Top	Target	47.723
YLR176C	YJR002W	Middle	Target	163.997
YIL036W	YMR008C	Middle	Target	42.055
YOR174W	YEL059C-A	Middle	Target	99.570
YLR403W	YPL048W	Middle	Target	161.496
YNL229C	YHR136C	Middle	Target	93.264
YER111C	YOL113W	Middle	Target	66.204
YPR133C	YLR219W	Middle	Target	152.820
YOL004W	YGR149W	Middle	Target	107.130
YER159C	YGL205W	Middle	Target	18.633
YDR259C	YBR243C	Middle	Target	90.307
YOR028C	YKL178C	Middle	Target	47.059
YJL127C	YFL054C	Middle	Target	61.152
YAL051W	YOL014W	Bottom	Target	27.490
YLR071C	YML129C	Middle	Target	63.584
YDL005C	YKL148C	Middle	Target	75.385
YPR086W	YJL100W	Middle	Target	94.029
YDR253C	YFR034C	Middle	Bottom	104.909
YNL236W	YLR432W	Middle	Target	139.194
YIL131C	YBR221W-A	Top	Target	50.913
YDL170W	YDL090C	Middle	Target	28.671
YML007W	YBR181C	Middle	Target	97.149
YGL073W	YDR258C	Middle	Target	107.076
YJL127C	YLR265C	Middle	Target	133.354
YDR392W	YBR071W	Middle	Target	96.082
YBL008W	YGR108W	Bottom	Target	76.786
YNL330C	YLR061W	Middle	Target	100.722
YNL330C	YPL090C	Middle	Target	103.937
YLR071C	YAL038W	Middle	Target	89.499
YGR252W	YGR251W	Middle	Target	1.251
YEL009C	YMR057C	Middle	Target	89.103
YLR223C	YBL027W	Middle	Target	125.586
YLR098C	YAR010C	Middle	Target	87.456
YNL216W	YPR042C	Middle	Target	78.212
YIL131C	YER001W	Top	Target	71.011
YPL075W	YKL182W	Middle	Target	86.881
YBR049C	YBR229C	Middle	Target	46.923
YBR279W	YDR083W	Middle	Target	87.660
YNL216W	YEL026W	Middle	Target	82.130
YGR252W	YJL174W	Middle	Target	79.902
YBR049C	YML109W	Middle	Target	44.474
YBR049C	YDR170W-A	Middle	Target	82.710
YDR259C	YHR059W	Middle	Target	92.269
YNL216W	YLR387C	Middle	Target	133.859
YGL073W	YBR072W	Middle	Target	48.065
YLR403W	YGR260W	Middle	Target	60.061
YGR252W	YPR091C	Middle	Target	84.583
YIL036W	YMR242C	Middle	Target	103.754
YGR252W	YGL051W	Middle	Target	63.956
YJL127C	YGL175C	Middle	Target	56.805
YIR018W	YJL170C	Middle	Target	103.735
YIL101C	YNL312W	Middle	Target	82.557
YOR174W	YBR222C	Middle	Target	89.048
YOR344C	YDL136W	Bottom	Target	86.012
YDL005C	YDL039C	Middle	Target	42.717
YIL101C	YHR120W	Middle	Target	57.016
YPL075W	YNL160W	Middle	Target	100.212
YDR253C	YHR083W	Middle	Target	75.618
YER159C	YHL021C	Middle	Target	107.094
YDL170W	YPR157W	Middle	Target	43.109
YNL330C	YNL149C	Middle	Target	41.510
YIR018W	YML062C	Middle	Target	76.707
YLR418C	YLR452C	Middle	Target	9.986
YJL127C	YPL143W	Middle	Target	88.718
YML007W	YER091C	Middle	Target	87.276
YGR252W	YBL029C-A	Middle	Target	79.077
YPR086W	YER142C	Middle	Target	83.595
YDL170W	YMR001C	Middle	Target	104.983
YER109C	YGR166W	Bottom	Target	50.603
YPR133C	YPL282C	Middle	Target	73.942
YDL106C	YMR011W	Middle	Target	68.243
YOL148C	YHL033C	Middle	Target	115.641
YBR049C	YMR184W	Middle	Target	49.771
YDL005C	YMR031C	Middle	Target	41.466
YBR279W	YOR230W	Middle	Middle	110.373
YNL167C	YKR093W	Bottom	Target	82.005
YHL020C	YDR123C	Middle	Middle	85.606
YDR463W	YER062C	Middle	Target	91.420
YML007W	YNL149C	Middle	Target	105.664
YLR176C	YGR054W	Middle	Target	88.097
YNL216W	YGR161W-A	Middle	Target	96.247
YPR086W	YJR076C	Middle	Target	74.813
YLR403W	YGR152C	Middle	Target	67.518
YDR310C	YFR032C	Middle	Target	126.820
YOR110W	YNL016W	Middle	Target	91.340
YOR174W	YCR051W	Middle	Target	103.940
YDL170W	YHR072W	Middle	Target	88.441
YDL005C	YPL103C	Middle	Target	82.330
YDR146C	YBR196C	Middle	Target	73.944
YLR071C	YJR120W	Middle	Target	63.144
YIL101C	YIL123W	Middle	Target	12.333
YGL073W	YNL327W	Middle	Target	88.163
YER159C	YPL056C	Middle	Target	112.756
YPL254W	YER034W	Middle	Target	95.725
YGL073W	YPR043W	Middle	Target	89.022
YPL254W	YHR215W	Middle	Target	69.027
YOR110W	YIR033W	Middle	Target	88.148
YNL236W	YER165W	Middle	Target	50.519
YDR207C	YDR457W	Middle	Target	37.561
YEL009C	YDL198C	Middle	Target	117.004
YBR112C	YBR183W	Middle	Target	25.357
YJR127C	YFR017C	Middle	Target	64.540
YIL101C	YHR064C	Middle	Target	55.230
YER040W	YHR108W	Middle	Target	77.961
YDL005C	YOR234C	Middle	Target	119.246
YOR174W	YMR203W	Middle	Target	90.997
YDR259C	YNL054W	Middle	Target	111.116
YDL005C	YDR345C	Middle	Target	126.010
YMR182C	YMR316W	Bottom	Target	38.941
YDR259C	YNL131W	Middle	Target	83.724
YDR259C	YER063W	Middle	Target	108.300
YLR403W	YHR020W	Middle	Target	154.775
YBR049C	YDR414C	Middle	Target	111.100
YDR259C	YMR289W	Middle	Target	44.182
YPR104C	YPR036W-A	Middle	Target	18.895
YER159C	YFR015C	Middle	Target	102.966
YER159C	YDR533C	Middle	Target	63.436
YBR049C	YDR342C	Middle	Target	101.051
YLR176C	YDR370C	Middle	Target	121.257
YNL216W	YAL034C	Middle	Target	75.484
YLR403W	YNL053W	Middle	Target	138.173
YBR182C	YOR383C	Bottom	Target	65.040
YER159C	YMR313C	Middle	Target	51.735
YDR463W	YNL276C	Middle	Target	39.166
YOR110W	YMR197C	Middle	Target	94.605
YNL103W	YBR213W	Middle	Target	93.434
YLR403W	YER081W	Middle	Target	100.792
YOL116W	YNR024W	Bottom	Target	74.617
YLR403W	YGR160W	Middle	Target	69.949
YIR018W	YGL058W	Middle	Target	64.258
YDL005C	YJL192C	Middle	Target	112.028
YER159C	YDR085C	Middle	Target	75.417
YNL216W	YGL116W	Middle	Target	57.568
YHL027W	YLL053C	Middle	Target	60.823
YOL004W	YJR069C	Middle	Target	48.942
YDR392W	YNL098C	Middle	Target	91.979
YML007W	YDL073W	Middle	Target	72.047
YLR403W	YNR050C	Middle	Target	159.561
YDR423C	YIL065C	Middle	Target	110.935
YNL330C	YKR022C	Middle	Target	104.804
YDR259C	YLR350W	Middle	Target	122.050
YIL131C	YMR167W	Top	Target	91.634
YBR083W	YDR098C-A	Middle	Target	70.223
YJL127C	YLL017W	Middle	Target	66.627
YMR016C	YBR296C	Middle	Target	109.615
YNL236W	YOR071C	Middle	Target	30.043
YBR049C	YOR353C	Middle	Target	113.614
YPL139C	YBR244W	Bottom	Target	53.414
YNL216W	YHL001W	Middle	Target	102.644
YLR014C	YGL197W	Bottom	Target	95.330
YDL005C	YLR323C	Middle	Target	167.312
YDL005C	YNL115C	Middle	Target	90.277
YPL254W	YDL022W	Middle	Target	83.609
YHR058C	YOR008C	Top	Target	84.106
YGR252W	YHR199C-A	Middle	Target	46.690
YIL131C	YMR278W	Top	Target	65.117
YNL103W	YLR237W	Middle	Target	123.231
YIL101C	YOR183W	Middle	Target	71.942
YJL127C	YGR133W	Middle	Target	67.129
YLR176C	YOL117W	Middle	Target	141.796
YOL148C	YBR158W	Middle	Target	108.020
YIL101C	YDR454C	Middle	Target	76.640
YIL101C	YDL007W	Middle	Target	58.435
YPL254W	YDR261C-D	Middle	Target	55.650
YLR071C	YGR213C	Middle	Target	65.038
YLR176C	YBL034C	Middle	Target	112.588
YLR403W	YAR028W	Middle	Target	194.344
YOL004W	YKL216W	Middle	Target	73.739
YNL236W	YCR082W	Middle	Target	88.896
YIL101C	YNL079C	Middle	Target	45.561
YIL101C	YMR237W	Middle	Target	73.263
YGR252W	YLR035C	Middle	Target	81.721
YGL013C	YDL150W	Middle	Target	101.916
YPL075W	YDL046W	Middle	Target	51.741
YOR028C	YBR229C	Middle	Target	97.551
YMR021C	YLR035C-A	Bottom	Target	77.889
YLR418C	YFL066C	Middle	Target	153.633
YGR252W	YPL183W-A	Middle	Target	50.393
YDL005C	YJL073W	Middle	Target	68.213
YOR174W	YNL014W	Middle	Target	113.456
YOR174W	YCR105W	Middle	Target	126.967
YLR403W	YML008C	Middle	Target	172.924
YNL216W	YER045C	Middle	Bottom	47.357
YDL170W	YOR090C	Middle	Target	37.879
YJL127C	YGR025W	Middle	Target	75.376
YDR207C	YKL035W	Middle	Target	87.214
YDL170W	YMR316C-A	Middle	Target	70.671
YLR403W	YIR028W	Middle	Target	160.797
YDR392W	YDR406W	Middle	Target	14.878
YIL101C	YPL097W	Middle	Target	69.810
YPL075W	YBR189W	Middle	Target	65.630
YDR253C	YNL098C	Middle	Target	94.533
YBR049C	YDR497C	Middle	Target	87.304
YNL216W	YBR182C	Middle	Bottom	83.743
YDL005C	YDR276C	Middle	Target	114.240
YPL202C	YLR194C	Bottom	Target	112.877
